rpm,iteration,pressure_residual,p_start_pa,p_end_pa
4400.0,3,0.0007609023162242292,98957.88139110149,98882.58410994236
4400.0,4,0.00017173646372634603,98882.58410994236,98865.60236462319
4400.0,5,3.8996593151979753e-05,98865.60236462319,98861.74694295105
4500.0,1,0.020698104890897327,101325.0,99227.76452192983
4500.0,2,0.003834228280926738,99227.76452192983,98847.3026209467
4500.0,3,0.0008943327421090915,98847.3026209467,98758.90024174363
4500.0,4,0.0002149761266559882,98758.90024174363,98737.66943589685
4500.0,5,5.2024462623828143e-05,98737.66943589685,98732.53266170372
4600.0,1,0.021696002852340295,101325.0,99126.65251098662
4600.0,2,0.004306410729502714,99126.65251098662,98699.77243103362
4600.0,3,0.0010733536755055425,98699.77243103362,98593.83266752321
4600.0,4,0.0002761281778532645,98593.83266752321,98566.60813216116
4600.0,5,7.157336861781143e-05,98566.60813216116,98559.5533879839
4700.0,1,0.022956796719436234,101325.0,98998.90257240312
4700.0,2,0.004899635191600717,98998.90257240312,98513.84406542953
4700.0,3,0.0013088791533596403,98513.84406542953,98384.90134861496
4700.0,4,0.0003614708779129125,98384.90134861496,98349.3380719511
4700.0,5,0.00010067310339385874,98349.3380719511,98339.43693887067
4700.0,6,2.810302093355454e-05,98339.43693887067,98336.67330361578
4800.0,1,0.02379509298376181,101325.0,98913.96220342033
4800.0,2,0.0053650462324228146,98913.96220342033,98383.28422316686
4800.0,3,0.001510162560419643,98383.28422316686,98234.70947076191
4800.0,4,0.0004399910445531593,98234.70947076191,98191.4870783305
4800.0,5,0.0001293754074712617,98191.4870783305,98178.78351467953
4800.0,6,3.8142068141804606e-05,98178.78351467953,98175.03877282863
4900.0,1,0.025100246135867758,101325.0,98781.7175602832
4900.0,2,0.006034650201326873,98781.7175602832,98185.60444852062
4900.0,3,0.0018050938886788913,98185.60444852062,98008.37021397435
4900.0,4,0.0005596455206918182,98008.37021397435,97953.5202685938
4900.0,5,0.00017526967668006957,97953.5202685938,97936.35198676665
4900.0,6,5.505985328262798e-05,97936.35198676665,97930.95962559522
5000.0,1,0.026323065458822167,101325.0,98657.81539238484
5000.0,2,0.006702960743281326,98657.81539238484,97996.51592879179
5000.0,3,0.002116531295186471,97996.51592879179,97789.10323600926
5000.0,4,0.0006935283484373536,97789.10323600926,97721.28372074683
5000.0,5,0.0002297488338352325,97721.28372074683,97698.8323697711
5000.0,6,7.637786417984691e-05,97698.8323697711,97691.37034162183
5100.0,1,0.027537761377711686,101325.0,98534.73632840336
5100.0,2,0.00739658254409065,98534.73632840336,97805.91601769012
5100.0,3,0.0024553284982318097,97805.91601769012,97565.77036479622
5100.0,4,0.0008466941483095063,97565.77036479622,97483.16199795304
5100.0,5,0.00029542532447225905,97483.16199795304,97454.36300318921
